Page,Line,Phrase,Keyword,"Keyword Translation","Target Text","Target Modern","Target English","Target Comments","Gloss Text","Gloss English","Gloss Comments","Modern Speech","Modern Speech Comments","Audio Clip Name","Audio Start Time","Audio End Time","Video Clip Name","Video Start Time","Video End Time","Image Name",Speakers,Dialects,Semantics,Syntaxes,Stems,"Cognate Comments","Cognate Form","Cognate Translations","Cognate Sources","Cognate Languages"
195,10,1,,,paatēēlungee,,,,"It rains",,,,,.mp3,,,.mp4,,,trowbridge_195.jpg,,,,,,,,,,
195,11,1,,,paateelūngeepau,,,,"It rained",,,,,.mp3,,,.mp4,,,trowbridge_195.jpg,,,,,,,,,,
195,12,1,,,paatēēlungeekart,,,,"It will rain",,,,,.mp3,,,.mp4,,,trowbridge_195.jpg,,,,,,,,,,
195,13,1,,,"maamekwāūhkau paatēēlungee",,,,"Perhaps it will rain",,,,,.mp3,,,.mp4,,,trowbridge_195.jpg,,,,,,,,,,
195,14,1,,,"maamekwāūhkau paateelūngeepau",,,,"Perhaps it might have rained",,,,,.mp3,,,.mp4,,,trowbridge_195.jpg,,,,,,,,,,
195,17,1,,,kōōneek,,,,"Snow (on the ground)",,,,,.mp3,,,.mp4,,,trowbridge_195.jpg,,,,,,,,,,
196,1,1,,,koonēēkee,,,,"there is snow",,,,,.mp3,,,.mp4,,,trowbridge_196.jpg,,,,,,,,,,
196,1,2,,,kooneekēēpau,,,,"There was snow",,,,,.mp3,,,.mp4,,,trowbridge_196.jpg,,,,,,,,,,
196,2,1,,,koonēēkeekart,,,,"There will be snow",,,,,.mp3,,,.mp4,,,trowbridge_196.jpg,,,,,,,,,,
196,18,1,,,kārnee,,,,"derivational affix (adjectives and verbs into nouns) (only a few instances)",,,,,.mp3,,,.mp4,,,trowbridge_196.jpg,,,,,,,,,,
197,2,1,,,ōānee,,,,"derivational affix (adjectives and verbs into nouns) (most common)",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,6,1,,,mendōmarn,,,,"I am sick",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,6,2,,,mendokārnee,,,,Sickness,,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,7,1,,,auhkwoakeelīndomarn,,,,"I am lazy",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,7,2,,,auhkwoakeelindokārnee,,,,Laziness,,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,8,1,,,tshaatshetōpeseearn,,,,"I am industrious",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,8,2,,,tshaatshetopeseeōānee,,,,Industry,,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,9,1,,,kaahkonekōāseearn,,,,"I am handsome",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,9,2,,,kaahkonekoaseeōānee,,,,Beauty,,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,10,1,,,paahkēēseearn,,,,"I am pretty",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,10,2,,,paahkeeseeōānee,,,,Prettiness,,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,11,1,,,meshīstwarn,,,,"I am rich",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,11,2,,,meshistōāngee,,,,Riches,,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,12,1,,,ketaamaukēēseearn,,,,"I am poor",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,12,2,,,ketaamaukeeseeōānee,,,,Poverty,,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,13,1,,,Pāālkomeearn,,,,"I am brave",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,13,2,,,paalaakomeeōānee,palehkaamioni,bravery,,bravery,,,palehkaamioni,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,"palehkaamee- | be brave | v.an.intran | ",,,,,
197,14,1,,,Sheenngzhelāūweearn,,,,"I am strong",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,14,2,,,Sheengzhelauweeōānee,,,,Strength,,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,15,1,,,Aayēēhkweearn,,,,"I am hungry",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,15,2,,,Aayeehkweeōānee,,,,Hunger,,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,16,1,,,Waahkēēneekeearn,,,,"I am young",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,16,2,,,Waahkeeneekeeōānee,,,,Youth,,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,17,1,,,Eshīteearn,,,,"I think",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,17,2,,,Eshiteeōānee,,,,Thought,,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,18,1,,,Metoosēneweearn,,,,"I live",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,18,2,,,Metooseneweeōānee,,,,Life,,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,19,1,,,Keelohkēēkeearn,,,,"I lie",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
197,19,2,,,Keelohkeekeeōānee,,,,"a Lie",,,,,.mp3,,,.mp4,,,trowbridge_197.jpg,,,,,,,,,,
198,3,1,,,Aupōōshee,,,,And,,,,,.mp3,,,.mp4,,,trowbridge_198.jpg,,,,,,,,,,
198,3,2,,,Nāāhee,,,,"And/ And then",,,,,.mp3,,,.mp4,,,trowbridge_198.jpg,,,,,,,,,,
198,4,1,,,Elāāshee,,,,But,,,,,.mp3,,,.mp4,,,trowbridge_198.jpg,,,,,,,,,,
198,4,2,,,Pukwāātshee,,,,Because,,,,,.mp3,,,.mp4,,,trowbridge_198.jpg,,,,,,,,,,
198,4,3,,,Īhkau,,,,If,,,,,.mp3,,,.mp4,,,trowbridge_198.jpg,,,,,,,,,,
198,10,1,,,"Meeshimīnarkee peetarweeloa paanarkee pukwaashēēkunee Misāū aupōōshee.",,,,"apples | bring thou | potatoes | Bread | Wood | and (also)",,,,,.mp3,,,.mp4,,,trowbridge_198.jpg,,,,,,,,,,
198,14,1,,,"Kōātawaa pēētarloa Nēēpe aupooshee.",,,,"Fire | bring thou | water | and (also)",,,,,.mp3,,,.mp4,,,trowbridge_198.jpg,,,,,,,,,,
198,16,1,,,"Neekoteekōshee peetārweeloa weewōshee naupingweearkārnee aupōōshee.",,,,"Horse | bring thou | Saddle | Bridle | and",,,,,.mp3,,,.mp4,,,trowbridge_198.jpg,,,,,,,,,,
199,2,1,,,"Pupeekwāūnee peetārweeloa weepēētshee mukāūtawau aupōōshee.",,,,"Gun | bring thou | Flint | Powder | Also (and)",,,,,.mp3,,,.mp4,,,trowbridge_199.jpg,,,,,,,,,,
199,7,1,,,"Aangeeaukēēpauhk elāāshee N’baupeekwaunēēmee Kēhkeekuk.",,,,"I would have killed him | but | My gun| It is broke",,,,,.mp3,,,.mp4,,,trowbridge_199.jpg,,,,,,,,,,
199,11,1,,,"Utiiyāūlee Neekoteekoshāūlee ihkeeweeshēēwetsheelee elāāshee pāāhkee sheenngzhelāūwetsheela",,,,"His animal | His horse | He is old | but | very | He is strong",,,,,.mp3,,,.mp4,,,trowbridge_199.jpg,,,,,,,,,,
199,15,1,,,ndīīyau,,,,"my beast",,,,,.mp3,,,.mp4,,,trowbridge_199.jpg,,,,,,,,,,
199,16,1,,,ketīīyau,,,,"thy beast",,,,,.mp3,,,.mp4,,,trowbridge_199.jpg,,,,,,,,,,
199,19,1,,,"Aulīndaa elāāshee mōātshee tshāākee",,,,"Some of them | but | not | all",,,,,.mp3,,,.mp4,,,trowbridge_199.jpg,,,,,,,,,,
200,1,1,,,pukwāātshee,,,,because,,,,,.mp3,,,.mp4,,,trowbridge_200.jpg,,,,,,,,,,
200,3,1,,,"Manekēēshee Kupaashēēnarnee Misōālee Mānekee pukwāātshee.",,,,"I cannot | I cross | Canoe | none-not | Because.
 I can’t cross because there is no canoe here.",,,,,.mp3,,,.mp4,,,trowbridge_200.jpg,,,,,,,,,,
200,7,1,,,"Pukwāātshee odwish kiiyiiarnee",,,,"Because | this way | I go
 Because I must go this way",,,,,.mp3,,,.mp4,,,trowbridge_200.jpg,,,,,,,,,,
200,9,1,,,"Mitoasaaneeāūkee māāngeek whīshkee pukwāātshee wāāngeetungeek.",,,,"Indians | they drink | whiskey | because | they love it.
 Indians drink whiskey because they love it.",,,,,.mp3,,,.mp4,,,trowbridge_200.jpg,,,,,,,,,,
200,13,1,,,"Waupeekeeloaketshēēkee waaneemātsheek Mitoasaaneeaukee pukwāātshee naahitehēētsheek.",,,,"The whites | They cheat them | Indians | because | They are wise – (cunning)",,,,,.mp3,,,.mp4,,,trowbridge_200.jpg,,,,,,,,,,
201,4,1,,,"Mitoasaaneeāūkee īhkau nauhiteheewāūtaa pāāmukar Keeuhkoapeewāūkeetoa.","mihtohseeniahki ihka nahiteeheewaate, peemaka kiiyaahkweepiwakito","if the Indians were wise, they (would) never get drunk",,"Indians | if | they are wise | will not (loen) | they get drunk. ","If the Indians were wise they would not get drunk.",,,,.mp3,,,.mp4,,,trowbridge_201.jpg,,,,,,,,,,
201,14,1,,,Meenōātaanee,,,,town,,,,,.mp3,,,.mp4,,,trowbridge_201.jpg,,,,,,,,,,
201,14,2,,,Meenoataanīngee,,,,"In the town",,,,,.mp3,,,.mp4,,,trowbridge_201.jpg,,,,,,,,,,
201,15,1,,,Meenoataanēēshee,,,,"At the town",,,,,.mp3,,,.mp4,,,trowbridge_201.jpg,,,,,,,,,,
201,16,1,,,Meenoataaneengōānzhee,,,,"From the town",,,,,.mp3,,,.mp4,,,trowbridge_201.jpg,,,,,,,,,,
202,1,1,,,Hūkee,,,,"a Field",,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,1,2,,,Hukāāngee,,,,"In the field",,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,2,1,,,Hukaangēēshee,,,,"To the field",,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,3,1,,,Hukaangōānzhee,,,,"From the field",,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,4,1,,,Hiputāāhkeek,,,,"a Hill",,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,4,2,,,Hiputaahkeeōāngee,,,,"On the hill",,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,5,1,,,Hiputaahkeeoangēēshee,,,,"To the hill",,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,6,1,,,Hiputaahkeeoangōānzhee,,,,"From the hill",,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,7,1,,,Kikalaukāūnee,,,,"a Basket",,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,7,2,,,Kikelaukaunīngee,,,,"In the basket",,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,8,1,,,Kikalaukauningōānzhee,,,,"Out of the basket",,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,9,1,,,Tepaundekāūnee,,,,Barrel,,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,9,2,,,Tepaundekāūningee,,,,"In the barrel",,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,10,1,,,Tepaundekauningōanzhee,,,,"Out of the basket",,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,11,1,,,Pehkōānohkeekee,,,,Dark,,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,11,2,,,Pehkoanohkeekeeōāngee,,,,"In the dark",,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,12,1,,,Melōāhtar,,,,Before,,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,13,1,,,Aupelaukōāntshee,,,,Behind,,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
202,13,2,,,Shaupōāndee,,,,Through,,,,,.mp3,,,.mp4,,,trowbridge_202.jpg,,,,,,,,,,
203,2,1,,,Eehyē,,,,Yes,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,2,2,,,Shiiēēpauwaa,,,,Early,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,3,1,,,Mōātshee,,,,No,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,3,2,,,Elukwēēkee,,,,Late,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,4,1,,,Tonēēshitsh,,,,Certainly,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,4,2,,,Kindāūhaa,,,,Lately,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,5,1,,,Maumūtshee,,,,Badly,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,5,2,,,Wiiyundūkauhk,,,,Lastly,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,6,1,,,Oowāūhau,,,,Here,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,6,2,,,Shīīya,,,,"Already (done)",,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,7,1,,,Ondāūhau,,,,There,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,7,2,,,Metaumēē,,,,Before,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,8,1,,,Nōāngaa,,,,Now,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,8,2,,,Tonāūhau,,,,Where,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,9,1,,,Nēēya,,,,Then,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,9,2,,,Tonēēshee,,,,Where,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,10,1,,,Kindgēēmee,,,,Soon,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,10,2,,,Tōnee,,,,"Where is it",,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,11,1,,,Naukauhkēēkya,,,,"By and bye",,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,11,2,,,Tōnau,,,,"Where is he",,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,12,1,,,Wauwēēpee,,,,Quickly,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,12,2,,,Katwaawēndgee,,,,Why,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,13,1,,,Keetshēē,,,,Near,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,13,2,,,Kukēēndgeemee,,,,Often,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,14,1,,,Tsheekōhkwaa,,,,Nearer,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,14,2,,,Naunīngoataunwee,,,,Seldom,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,15,1,,,Pēēlwee,,,,Far,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,15,2,,,Māāmekwau,,,,Perhaps,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,16,1,,,Alekōāntshee,,,,Farther,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,16,2,,,Maamekwāūhkau,,,,Perhaps,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,17,1,,,Wēēsau,,,,"Much, plenty",,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
203,17,2,,,Mumshīkau,,,,Almost,,,,,.mp3,,,.mp4,,,trowbridge_203.jpg,,,,,,,,,,
204,1,1,,,Koolāūwee,,,,More,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,1,2,,,Keemēē,,,,"Slyly, Covertly",,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,2,1,,,Mehshēēlkee,,,,Abundantly,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,2,2,,,Ehkwāū,,,,Yet,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,3,1,,,Tsheeneeōānee,,,,When,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,3,2,,,Oawāāshee,,,,Thither,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,4,1,,,Miiyāūwaa,,,,"Well, proper, accurately",,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,4,2,,,Paamīngee,,,,Above,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,5,1,,,Pāāhkee,,,,Very,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,5,2,,,Nengoatingēēshee,,,,Continually,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,6,1,,,Neeyaundgeemāāhaa,,,,Therefore,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,6,2,,,Moazhāūkee,,,,Always,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,7,1,,,Neeyaundgeekārtaa,,,,Nevertheless,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,7,2,,,Tāāpee,,,,Enough,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,7,3,,,Taapīngoa,,,,Enough,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,8,1,,,Moatshīnngsik,,,,Never,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,8,2,,,Neeāūhau,,,,Enough,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,9,1,,,Aupōōshee,,,,"Moreover, again, more",,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,9,2,,,Noongēēwaahoaudgee,,,,Hereafter,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,10,1,,,Utōshee,,,,Hither,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,11,1,,,Ondēēshee,,,,Yonder,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,11,2,,,Nēēuhkwaa,,,,Since,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,12,1,,,Mitōhkee,,,,Below,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,13,1,,,Akaumeewaupūngee,,,,Daily,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,14,1,,,Keekōāheetsheekwau,,,,Generally,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,15,1,,,Eeneekēēkoan,,,,Without,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,16,1,,,Aaleemohkēēwaa,,,,"The coming time",,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,17,1,,,Iiyeehkwaatōneekwaa,,,,Eternally,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
204,18,1,,,"Moazhāūkee tōneekwaa",,,,Eternally,,,,,.mp3,,,.mp4,,,trowbridge_204.jpg,,,,,,,,,,
205,5,1,,,Eeshinekōāseearn,,,,"I am",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,5,2,,,Eeshinekoaseeūngwaa,,,,"We are",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,6,1,,,Eeshinekōāseeaun,,,,"Thou art",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,6,2,,,Eeshinekōāseeyeek,,,,"Ye are",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,7,1,,,Eeshinekōāsit,,,,"He is",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,7,2,,,Eeshinekōāseetsheek,,,,"They are",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,9,1,,,Eeshinekoaseeāūmbau,,,,"I was",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,9,2,,,Eeshinekoaseeūngoapau,,,,"We were",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,10,1,,,Eeshinekōāseeaumbau,,,,"Thou wast",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,10,2,,,Eeshinekoaseeyeekōāpau,,,,"Ye were",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,11,1,,,Eeshinekōāseehpau,,,,"He was",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,11,2,,,Eeshinekoasēēwauhpau,,,,"They were",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,13,1,,,Eeshinekoaseeārneekart,,,,"I will be",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,13,2,,,Eeshinekoaseeūngwaakart,,,,"We will be",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,14,1,,,Eeshineekōāseearneekart,,,,"Thou will be",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,14,2,,,Eeshinekoaseeyēēkwaakart,,,,"Ye will be",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,15,1,,,Eeshinekōāseekart,,,,"He will be",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
205,15,2,,,Eeshinekoaseetshēēkekart,,,,"They will be",,,,,.mp3,,,.mp4,,,trowbridge_205.jpg,,,,,,,,,,
206,1,1,,,"Tarnēēsheshee nekōāseearn",,,,"What are you?",,,,,.mp3,,,.mp4,,,trowbridge_206.jpg,,,,,,,,,,
206,3,1,,,"Eeshinekōāseearn Eeshinekōāseearn",,,,"“I am what I am” “I am, I am”",,,,,.mp3,,,.mp4,,,trowbridge_206.jpg,,,,,,,,,,
206,5,1,,,"Eeshinekoaseeāūngwaa shinekōāseeaung",,,,"We are what we are",,,,,.mp3,,,.mp4,,,trowbridge_206.jpg,,,,,,,,,,
206,6,1,,,"Eeshinekōāsit tshe shinekāsit",,,,"He is what he is",,,,,.mp3,,,.mp4,,,trowbridge_206.jpg,,,,,,,,,,
206,16,1,,,Esāūkau,,,,"I have him",,,,,.mp3,,,.mp4,,,trowbridge_206.jpg,,,,,,,,,,
206,16,2,,,Esāūngwaa,,,,"We have him",,,,,.mp3,,,.mp4,,,trowbridge_206.jpg,,,,,,,,,,
206,17,1,,,Ehtwāūnee,,,,"I have it",,,,,.mp3,,,.mp4,,,trowbridge_206.jpg,,,,,,,,,,
206,17,2,,,Ehtweeūngwaa,,,,"We have it",,,,,.mp3,,,.mp4,,,trowbridge_206.jpg,,,,,,,,,,
207,2,1,,,-bau,,,,"termination for past tense, first person singular",,,,,.mp3,,,.mp4,,,trowbridge_207.jpg,,,,,,,,,,
207,3,1,,,-pau,,,,"termination for past tense, all other persons",,,,,.mp3,,,.mp4,,,trowbridge_207.jpg,,,,,,,,,,
207,4,1,,,-kart,,,,"termination for future tense",,,,,.mp3,,,.mp4,,,trowbridge_207.jpg,,,,,,,,,,
207,4,2,,,-kārtee,,,,"termination for future tense",,,,,.mp3,,,.mp4,,,trowbridge_207.jpg,,,,,,,,,,
207,7,1,,,Mōātshee,,,,,,,,,.mp3,,,.mp4,,,trowbridge_207.jpg,,,,,,,,,,
207,7,2,,,Mōātsheekart,,,,"(future tense marking attached to adverb in negative conjugations)",,,,,.mp3,,,.mp4,,,trowbridge_207.jpg,,,,,,,,,,
207,16,1,,,"Kārtee Ndaalīngee aulāūmeekauweek",,,,"[blank] | at my shoulder | It hurts me “It will hurt my shoulders”",,,,,.mp3,,,.mp4,,,trowbridge_207.jpg,,,,,,,,,,
207,19,1,,,"Nāāhee kārtaa Tipelāūhotukarnee weeshītwaun",,,,"And then | [blank] | Raft | I make it “And then I will make a raft”",,,,,.mp3,,,.mp4,,,trowbridge_207.jpg,,,,,,,,,,
208,2,1,,,Pāāmukar,,,,,,,,,.mp3,,,.mp4,,,trowbridge_208.jpg,,,,,,,,,,
208,5,1,,,"Pāāmukar Keetōlwaunooleema",,,,"I will not love thee",,,,,.mp3,,,.mp4,,,trowbridge_208.jpg,,,,,,,,,,
208,5,2,,,"Mōātsheekart Keetōhwaunooleema",,,,"I will not love thee",,,,,.mp3,,,.mp4,,,trowbridge_208.jpg,,,,,,,,,,
208,12,1,,,Māāmekwau,,,,"Perhaps (prefix to form the subjunctive)",,,,,.mp3,,,.mp4,,,trowbridge_208.jpg,,,,,,,,,,
208,12,2,,,Maamekwāūhkau,,,,"Perhaps (prefix to form the subjunctive)",,,,,.mp3,,,.mp4,,,trowbridge_208.jpg,,,,,,,,,,
209,13,1,,,Aalwaunaukeeāūnee,,,,"I love somebody",,,,,.mp3,,,.mp4,,,trowbridge_209.jpg,,,,,,,,,,
209,13,2,,,Aalwaunaukeeāūngwaa,,,,"We love somebody",,,,,.mp3,,,.mp4,,,trowbridge_209.jpg,,,,,,,,,,
209,14,1,,,Naawaunāūkeekeeweeauk,,,,"I see somebody",,,,,.mp3,,,.mp4,,,trowbridge_209.jpg,,,,,,,,,,
209,14,2,,,Naawaūngweeweeauk,,,,"We see somebody",,,,,.mp3,,,.mp4,,,trowbridge_209.jpg,,,,,,,,,,
210,5,1,,,Aālwunomun,,,,"I love it",,,,,.mp3,,,.mp4,,,trowbridge_210.jpg,,,,,,,,,,
210,5,2,,,Aālwunomungk,,,,"We love it",,,,,.mp3,,,.mp4,,,trowbridge_210.jpg,,,,,,,,,,
210,6,1,,,"Aālwunomun nēēarwaa",,,,"I love myself",,,,,.mp3,,,.mp4,,,trowbridge_210.jpg,,,,,,,,,,
210,6,2,,,"Aālwunomungk Kēēoononaa",,,,"We love ourselves",,,,,.mp3,,,.mp4,,,trowbridge_210.jpg,,,,,,,,,,
210,8,1,,,Nāāmonaa,,,,"I see it",,,,,.mp3,,,.mp4,,,trowbridge_210.jpg,,,,,,,,,,
210,8,2,,,Naamūngwaa,,,,"We see it",,,,,.mp3,,,.mp4,,,trowbridge_210.jpg,,,,,,,,,,
